Transaction_ID,Date,City,Region,Product,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Revenue,Cost,Profit,Sales_Channel,Customer_Type,Month,Month_Number,Quarter,Year,Profit_Margin_Percent,Unnamed: 20,Gross_Sale,DIS_Amount
KSA00709,2025-11-29,Davangere,Central Karnataka,Smartphone,19,22495,5,427405,21370.25,406034.75,322618.56,83416.19,Corporate,Individual,November,11,Q4,2025,20.54,,427405,91337517.0125
KSA00710,2025-07-25,Mangaluru,Coastal Karnataka,Smartwatch,2,8710,10,17420,1742.0,15678.0,11537.88,4140.12,Distributor,Small Business,July,7,Q3,2025,26.41,,17420,303456.4
KSA00711,2025-09-14,Kolar,South Karnataka,Desktop PC,11,44339,10,487729,48772.9,438956.1,273391.97,165564.13,Corporate,Small Business,September,9,Q3,2025,37.72,,487729,237879577.441
KSA00712,2025-06-28,Vijayapura,North Karnataka,Tablet,3,30097,10,90291,9029.1,81261.9,68599.89,12662.01,Online,Individual,June,6,Q2,2025,15.58,,90291,8152464.681
KSA00713,2026-05-21,Mangaluru,Coastal Karnataka,Camera,10,72697,0,726970,0.0,726970.0,458252.69,268717.31,Corporate,Individual,May,5,Q2,2026,36.96,,726970,0.0
KSA00714,2025-05-30,Ballari,Kalyana Karnataka,Smartphone,14,29493,0,412902,0.0,412902.0,321063.45,91838.55,Distributor,Small Business,May,5,Q2,2025,22.24,,412902,0.0
KSA00715,2025-06-12,Mangaluru,Coastal Karnataka,Smartphone,7,13082,10,91574,9157.4,82416.6,54099.8,28316.8,Corporate,Medium Business,June,6,Q2,2025,34.36,,91574,8385797.476
KSA00716,2025-09-12,Mangaluru,Coastal Karnataka,Printer,16,18057,0,288912,0.0,288912.0,243774.35,45137.65,Retail Store,Medium Business,September,9,Q3,2025,15.62,,288912,0.0
KSA00717,2025-10-04,Vijayapura,North Karnataka,Laptop,5,55476,0,277380,0.0,277380.0,214711.7,62668.3,Retail Store,Enterprise,October,10,Q4,2025,22.59,,277380,0.0
KSA00718,2026-01-31,Bengaluru,South Karnataka,Camera,2,74880,5,149760,7488.0,142272.0,107569.86,34702.14,Distributor,Medium Business,January,1,Q1,2026,24.39,,149760,11214028.8
KSA00719,2026-01-25,Mandya,South Karnataka,Smartwatch,11,10930,5,120230,6011.5,114218.5,77342.04,36876.46,Retail Store,Individual,January,1,Q1,2026,32.29,,120230,7227626.45
KSA00720,2026-03-27,Chitradurga,Central Karnataka,Tablet,14,29285,5,409990,20499.5,389490.5,252175.16,137315.34,Distributor,Medium Business,March,3,Q1,2026,35.26,,409990,84045900.05
KSA00721,2025-09-22,Kalaburagi,Kalyana Karnataka,Laptop,12,69747,10,836964,83696.4,753267.6,630176.66,123090.94,Retail Store,Medium Business,September,9,Q3,2025,16.34,,836964,700508737.296
KSA00722,2026-03-20,Davangere,Central Karnataka,Smartphone,12,43250,10,519000,51900.0,467100.0,332799.67,134300.33,Corporate,Enterprise,March,3,Q1,2026,28.75,,519000,269361000.0
KSA00723,2025-08-11,Tumakuru,South Karnataka,Smartphone,7,34808,5,243656,12182.8,231473.2,161788.82,69684.38,Distributor,Medium Business,August,8,Q3,2025,30.1,,243656,29684123.168
KSA00724,2026-01-10,Mandya,South Karnataka,Smartwatch,5,11707,15,58535,8780.25,49754.75,40026.95,9727.8,Online,Individual,January,1,Q1,2026,19.55,,58535,5139519.3375
KSA00725,2025-04-11,Raichur,Kalyana Karnataka,Monitor,4,26878,20,107512,21502.4,86009.6,59988.49,26021.11,Online,Medium Business,April,4,Q2,2025,30.25,,107512,23117660.288
KSA00726,2025-01-23,Tumakuru,South Karnataka,Headphones,8,6886,5,55088,2754.4,52333.6,41167.91,11165.69,Online,Individual,January,1,Q1,2025,21.34,,55088,1517343.872
KSA00727,2026-06-29,Vijayapura,North Karnataka,Keyboard,1,2179,0,2179,0.0,2179.0,1424.01,754.99,Corporate,Enterprise,June,6,Q2,2026,34.65,,2179,0.0
KSA00728,2025-06-12,Shivamogga,Malnad Karnataka,Tablet,11,15760,0,173360,0.0,173360.0,134665.5,38694.5,Distributor,Enterprise,June,6,Q2,2025,22.32,,173360,0.0
KSA00729,2025-04-16,Raichur,Kalyana Karnataka,Laptop,3,63224,15,189672,28450.8,161221.2,121379.54,39841.66,Online,Small Business,April,4,Q2,2025,24.71,,189672,53963201.376
KSA00730,2025-02-15,Udupi,Coastal Karnataka,Headphones,10,5143,5,51430,2571.5,48858.5,32629.32,16229.18,Corporate,Enterprise,February,2,Q1,2025,33.22,,51430,1322522.45
KSA00731,2025-12-27,Raichur,Kalyana Karnataka,Tablet,14,21554,10,301756,30175.6,271580.4,225009.79,46570.61,Corporate,Enterprise,December,12,Q4,2025,17.15,,301756,91056683.536
KSA00732,2025-07-21,Chitradurga,Central Karnataka,Printer,20,13646,15,272920,40938.0,231982.0,166375.66,65606.34,Online,Individual,July,7,Q3,2025,28.28,,272920,111727989.6
KSA00733,2025-02-26,Ballari,Kalyana Karnataka,Camera,17,84596,0,1438132,0.0,1438132.0,1123805.1,314326.9,Distributor,Enterprise,February,2,Q1,2025,21.86,,1438132,0.0
KSA00734,2025-07-15,Bengaluru,South Karnataka,Keyboard,14,2721,0,38094,0.0,38094.0,25773.52,12320.48,Retail Store,Small Business,July,7,Q3,2025,32.34,,38094,0.0
KSA00735,2025-09-22,Ballari,Kalyana Karnataka,Smartphone,4,35008,10,140032,14003.2,126028.8,89132.15,36896.65,Distributor,Enterprise,September,9,Q3,2025,29.28,,140032,19608961.024
KSA00736,2026-04-01,Mandya,South Karnataka,Laptop,10,61034,5,610340,30517.0,579823.0,469109.35,110713.65,Retail Store,Medium Business,April,4,Q2,2026,19.09,,610340,186257457.8
KSA00737,2025-12-30,Udupi,Coastal Karnataka,Tablet,16,23612,0,377792,0.0,377792.0,307709.38,70082.62,Retail Store,Enterprise,December,12,Q4,2025,18.55,,377792,0.0
KSA00738,2025-03-11,Mysuru,South Karnataka,Laptop,1,66349,10,66349,6634.9,59714.1,36773.89,22940.21,Online,Enterprise,March,3,Q1,2025,38.42,,66349,4402189.801
KSA00739,2025-03-19,Dharwad,North Karnataka,Monitor,8,15502,5,124016,6200.8,117815.2,71534.6,46280.6,Corporate,Individual,March,3,Q1,2025,39.28,,124016,7689984.128
KSA00740,2026-06-11,Bidar,Kalyana Karnataka,Monitor,1,20358,5,20358,1017.9,19340.1,11798.9,7541.2,Retail Store,Small Business,June,6,Q2,2026,38.99,,20358,207224.082
KSA00741,2025-12-11,Ballari,Kalyana Karnataka,Keyboard,7,860,15,6020,903.0,5117.0,3571.18,1545.82,Retail Store,Medium Business,December,12,Q4,2025,30.21,,6020,54360.6
KSA00742,2025-05-08,Hassan,South Karnataka,Desktop PC,10,35284,15,352840,52926.0,299914.0,235186.37,64727.63,Retail Store,Individual,May,5,Q2,2025,21.58,,352840,186744098.4
KSA00743,2025-04-23,Bengaluru,South Karnataka,Keyboard,8,1674,10,13392,1339.2,12052.8,8285.53,3767.27,Online,Medium Business,April,4,Q2,2025,31.26,,13392,179345.664
KSA00744,2025-02-25,Hassan,South Karnataka,Keyboard,14,935,5,13090,654.5,12435.5,8780.64,3654.86,Online,Individual,February,2,Q1,2025,29.39,,13090,85674.05
KSA00745,2026-03-06,Shivamogga,Malnad Karnataka,Laptop,7,55609,15,389263,58389.45,330873.55,264459.23,66414.32,Online,Enterprise,March,3,Q1,2026,20.07,,389263,227288524.7535
KSA00746,2026-04-20,Belagavi,North Karnataka,Tablet,15,23358,0,350370,0.0,350370.0,217701.48,132668.52,Distributor,Small Business,April,4,Q2,2026,37.87,,350370,0.0
KSA00747,2025-05-03,Hassan,South Karnataka,Headphones,9,1104,0,9936,0.0,9936.0,6303.66,3632.34,Online,Medium Business,May,5,Q2,2025,36.56,,9936,0.0
KSA00748,2025-08-13,Raichur,Kalyana Karnataka,Desktop PC,4,68745,5,274980,13749.0,261231.0,166094.81,95136.19,Online,Individual,August,8,Q3,2025,36.42,,274980,37807000.2
KSA00749,2026-01-23,Mysuru,South Karnataka,Laptop,13,52079,5,677027,33851.35,643175.65,427079.3,216096.35,Distributor,Enterprise,January,1,Q1,2026,33.6,,677027,229182779.3645
KSA00750,2026-05-31,Ballari,Kalyana Karnataka,Keyboard,19,817,0,15523,0.0,15523.0,11995.33,3527.67,Corporate,Individual,May,5,Q2,2026,22.73,,15523,0.0
KSA00751,2026-01-06,Raichur,Kalyana Karnataka,Laptop,7,62630,5,438410,21920.5,416489.5,297115.08,119374.42,Online,Medium Business,January,1,Q1,2026,28.66,,438410,96101664.05
KSA00752,2025-07-16,Kalaburagi,Kalyana Karnataka,Desktop PC,18,57745,10,1039410,103941.0,935469.0,617711.09,317757.91,Retail Store,Small Business,July,7,Q3,2025,33.97,,1039410,1080373148.1
KSA00753,2025-05-30,Hassan,South Karnataka,Keyboard,1,1530,20,1530,306.0,1224.0,808.38,415.62,Corporate,Small Business,May,5,Q2,2025,33.96,,1530,4681.8
KSA00754,2025-12-21,Mangaluru,Coastal Karnataka,Keyboard,16,2541,5,40656,2032.8,38623.2,30755.58,7867.62,Online,Enterprise,December,12,Q4,2025,20.37,,40656,826455.168
KSA00755,2026-03-07,Bengaluru,South Karnataka,Headphones,9,1405,15,12645,1896.75,10748.25,8092.6,2655.65,Corporate,Enterprise,March,3,Q1,2026,24.71,,12645,239844.0375
KSA00756,2025-05-19,Mysuru,South Karnataka,Smartwatch,11,14359,0,157949,0.0,157949.0,104265.28,53683.72,Retail Store,Individual,May,5,Q2,2025,33.99,,157949,0.0
KSA00757,2025-07-27,Ballari,Kalyana Karnataka,Laptop,11,68681,0,755491,0.0,755491.0,630051.45,125439.55,Online,Small Business,July,7,Q3,2025,16.6,,755491,0.0
KSA00758,2025-05-20,Udupi,Coastal Karnataka,Laptop,16,68796,10,1100736,110073.6,990662.4,800686.2,189976.2,Distributor,Small Business,May,5,Q2,2025,19.18,,1100736,1211619741.696
KSA00759,2025-04-01,Hassan,South Karnataka,Laptop,17,59977,10,1019609,101960.9,917648.1,556326.18,361321.92,Corporate,Medium Business,April,4,Q2,2025,39.37,,1019609,1039602512.881
KSA00760,2025-09-03,Chitradurga,Central Karnataka,Headphones,4,2078,5,8312,415.6,7896.4,5296.54,2599.86,Online,Small Business,September,9,Q3,2025,32.92,,8312,34544.672
KSA00761,2026-03-29,Hubballi,North Karnataka,Laptop,8,49957,10,399656,39965.6,359690.4,241002.82,118687.58,Retail Store,Enterprise,March,3,Q1,2026,33.0,,399656,159724918.336
KSA00762,2026-05-03,Raichur,Kalyana Karnataka,Desktop PC,5,38820,15,194100,29115.0,164985.0,128973.25,36011.75,Online,Small Business,May,5,Q2,2026,21.83,,194100,56512215.0
KSA00763,2025-04-02,Hubballi,North Karnataka,Printer,5,19318,15,96590,14488.5,82101.5,50997.79,31103.71,Distributor,Enterprise,April,4,Q2,2025,37.88,,96590,13994442.15
KSA00764,2025-11-08,Udupi,Coastal Karnataka,Smartphone,7,26670,5,186690,9334.5,177355.5,147037.96,30317.54,Online,Medium Business,November,11,Q4,2025,17.09,,186690,17426578.05
KSA00765,2025-06-25,Mysuru,South Karnataka,Monitor,17,10754,5,182818,9140.9,173677.1,119532.78,54144.32,Online,Medium Business,June,6,Q2,2025,31.18,,182818,16711210.562
KSA00766,2025-03-03,Hassan,South Karnataka,Camera,16,59172,10,946752,94675.2,852076.8,705041.24,147035.56,Retail Store,Medium Business,March,3,Q1,2025,17.26,,946752,896339349.504
KSA00767,2025-01-07,Mandya,South Karnataka,Smartphone,5,37515,5,187575,9378.75,178196.25,137808.48,40387.77,Distributor,Medium Business,January,1,Q1,2025,22.66,,187575,17592190.3125
KSA00768,2025-12-02,Udupi,Coastal Karnataka,Headphones,15,3393,5,50895,2544.75,48350.25,35799.74,12550.51,Online,Enterprise,December,12,Q4,2025,25.96,,50895,1295150.5125
KSA00769,2025-06-15,Dharwad,North Karnataka,Smartphone,5,27607,0,138035,0.0,138035.0,99745.02,38289.98,Distributor,Small Business,June,6,Q2,2025,27.74,,138035,0.0
KSA00770,2025-09-05,Udupi,Coastal Karnataka,Monitor,13,9406,5,122278,6113.9,116164.1,71610.63,44553.47,Corporate,Small Business,September,9,Q3,2025,38.35,,122278,7475954.642
KSA00771,2026-02-04,Ballari,Kalyana Karnataka,Desktop PC,4,45077,5,180308,9015.4,171292.6,129315.14,41977.46,Distributor,Small Business,February,2,Q1,2026,24.51,,180308,16255487.432
KSA00772,2025-06-19,Bidar,Kalyana Karnataka,Headphones,13,1187,10,15431,1543.1,13887.9,9805.0,4082.9,Distributor,Enterprise,June,6,Q2,2025,29.4,,15431,238115.761
KSA00773,2026-01-23,Ballari,Kalyana Karnataka,Smartphone,16,42670,0,682720,0.0,682720.0,570976.04,111743.96,Corporate,Medium Business,January,1,Q1,2026,16.37,,682720,0.0
KSA00774,2026-03-29,Hassan,South Karnataka,Desktop PC,12,50033,20,600396,120079.2,480316.8,402044.84,78271.96,Retail Store,Medium Business,March,3,Q1,2026,16.3,,600396,720950713.632
KSA00775,2025-06-21,Ballari,Kalyana Karnataka,Smartphone,4,17737,5,70948,3547.4,67400.6,44287.44,23113.16,Online,Individual,June,6,Q2,2025,34.29,,70948,2516809.352
KSA00776,2025-09-16,Davangere,Central Karnataka,Laptop,9,66066,5,594594,29729.7,564864.3,393331.81,171532.49,Distributor,Small Business,September,9,Q3,2025,30.37,,594594,176771012.418
KSA00777,2025-04-09,Raichur,Kalyana Karnataka,Smartwatch,10,3356,10,33560,3356.0,30204.0,23516.88,6687.12,Retail Store,Medium Business,April,4,Q2,2025,22.14,,33560,1126273.6
KSA00778,2026-02-01,Chitradurga,Central Karnataka,Smartphone,15,35906,10,538590,53859.0,484731.0,403613.48,81117.52,Corporate,Medium Business,February,2,Q1,2026,16.73,,538590,290079188.1
KSA00779,2026-05-15,Belagavi,North Karnataka,Headphones,4,2692,10,10768,1076.8,9691.2,7038.57,2652.63,Retail Store,Individual,May,5,Q2,2026,27.37,,10768,115949.824
KSA00780,2025-10-10,Davangere,Central Karnataka,Tablet,5,29949,0,149745,0.0,149745.0,127088.41,22656.59,Online,Medium Business,October,10,Q4,2025,15.13,,149745,0.0
KSA00781,2025-08-03,Hassan,South Karnataka,Printer,7,13256,5,92792,4639.6,88152.4,58857.12,29295.28,Retail Store,Individual,August,8,Q3,2025,33.23,,92792,4305177.632
KSA00782,2026-04-30,Bidar,Kalyana Karnataka,Tablet,12,26516,5,318192,15909.6,302282.4,209316.92,92965.48,Online,Small Business,April,4,Q2,2026,30.75,,318192,50623074.432
KSA00783,2025-08-05,Ballari,Kalyana Karnataka,Smartphone,6,18393,20,110358,22071.6,88286.4,54264.3,34022.1,Online,Individual,August,8,Q3,2025,38.54,,110358,24357776.328
KSA00784,2026-03-15,Hassan,South Karnataka,Smartphone,1,21302,10,21302,2130.2,19171.8,15574.62,3597.18,Online,Medium Business,March,3,Q1,2026,18.76,,21302,453775.204
KSA00785,2026-06-17,Raichur,Kalyana Karnataka,Smartwatch,1,13439,10,13439,1343.9,12095.1,8278.4,3816.7,Corporate,Small Business,June,6,Q2,2026,31.56,,13439,180606.721
KSA00786,2025-11-10,Hassan,South Karnataka,Monitor,12,15844,10,190128,19012.8,171115.2,138042.71,33072.49,Corporate,Medium Business,November,11,Q4,2025,19.33,,190128,36148656.384
KSA00787,2026-05-26,Vijayapura,North Karnataka,Keyboard,20,2724,10,54480,5448.0,49032.0,34134.59,14897.41,Corporate,Medium Business,May,5,Q2,2026,30.38,,54480,2968070.4
KSA00788,2026-06-03,Kalaburagi,Kalyana Karnataka,Headphones,17,7634,5,129778,6488.9,123289.1,75384.41,47904.69,Distributor,Medium Business,June,6,Q2,2026,38.86,,129778,8421164.642
KSA00789,2025-06-14,Tumakuru,South Karnataka,Laptop,5,72820,5,364100,18205.0,345895.0,209111.68,136783.32,Online,Enterprise,June,6,Q2,2025,39.54,,364100,66284405.0
KSA00790,2026-06-04,Mysuru,South Karnataka,Laptop,17,57856,10,983552,98355.2,885196.8,713830.89,171365.91,Corporate,Individual,June,6,Q2,2026,19.36,,983552,967374536.704
KSA00791,2025-11-08,Kalaburagi,Kalyana Karnataka,Smartphone,10,19306,5,193060,9653.0,183407.0,150886.24,32520.76,Corporate,Individual,November,11,Q4,2025,17.73,,193060,18636081.8
KSA00792,2025-10-23,Vijayapura,North Karnataka,Monitor,16,12131,10,194096,19409.6,174686.4,142268.72,32417.68,Distributor,Medium Business,October,10,Q4,2025,18.56,,194096,37673257.216
KSA00793,2026-06-01,Mandya,South Karnataka,Headphones,8,2731,0,21848,0.0,21848.0,14133.48,7714.52,Online,Medium Business,June,6,Q2,2026,35.31,,21848,0.0
KSA00794,2025-06-17,Kodagu,Malnad Karnataka,Smartphone,12,12062,10,144744,14474.4,130269.6,86603.59,43666.01,Corporate,Medium Business,June,6,Q2,2025,33.52,,144744,20950825.536
KSA00795,2026-01-23,Mysuru,South Karnataka,Printer,20,8897,5,177940,8897.0,169043.0,102925.64,66117.36,Retail Store,Medium Business,January,1,Q1,2026,39.11,,177940,15831321.8
KSA00796,2025-10-25,Tumakuru,South Karnataka,Desktop PC,8,67955,10,543640,54364.0,489276.0,350351.75,138924.25,Retail Store,Enterprise,October,10,Q4,2025,28.39,,543640,295544449.6
KSA00797,2025-07-05,Dharwad,North Karnataka,Smartphone,13,19167,15,249171,37375.65,211795.35,177594.87,34200.48,Retail Store,Individual,July,7,Q3,2025,16.15,,249171,93129280.8615
KSA00798,2026-05-15,Tumakuru,South Karnataka,Smartwatch,20,10728,10,214560,21456.0,193104.0,144243.3,48860.7,Distributor,Small Business,May,5,Q2,2026,25.3,,214560,46035993.6
KSA00799,2025-05-08,Bidar,Kalyana Karnataka,Keyboard,6,814,10,4884,488.4,4395.6,3039.77,1355.83,Retail Store,Small Business,May,5,Q2,2025,30.85,,4884,23853.456
KSA00800,2026-01-01,Kolar,South Karnataka,Tablet,18,31506,10,567108,56710.8,510397.2,373458.28,136938.92,Corporate,Small Business,January,1,Q1,2026,26.83,,567108,321611483.664
KSA00801,2026-01-24,Bidar,Kalyana Karnataka,Desktop PC,8,62994,15,503952,75592.8,428359.2,325676.2,102683.0,Online,Medium Business,January,1,Q1,2026,23.97,,503952,380951427.456
KSA00802,2026-06-17,Udupi,Coastal Karnataka,Smartphone,3,38297,5,114891,5744.55,109146.45,79168.17,29978.28,Retail Store,Individual,June,6,Q2,2026,27.47,,114891,6599970.9405
KSA00803,2025-11-17,Kalaburagi,Kalyana Karnataka,Smartphone,15,42654,15,639810,95971.5,543838.5,384396.14,159442.36,Online,Medium Business,November,11,Q4,2025,29.32,,639810,614035254.15
KSA00804,2025-11-22,Kodagu,Malnad Karnataka,Headphones,3,6986,10,20958,2095.8,18862.2,12297.13,6565.07,Corporate,Individual,November,11,Q4,2025,34.81,,20958,439237.764
KSA00805,2025-01-02,Mangaluru,Coastal Karnataka,Tablet,11,34195,5,376145,18807.25,357337.75,222823.05,134514.7,Corporate,Small Business,January,1,Q1,2025,37.64,,376145,70742530.5125
KSA00806,2025-08-26,Davangere,Central Karnataka,Headphones,1,2361,10,2361,236.1,2124.9,1709.16,415.74,Distributor,Medium Business,August,8,Q3,2025,19.57,,2361,5574.321
KSA00807,2026-06-22,Belagavi,North Karnataka,Laptop,11,67547,10,743017,74301.7,668715.3,543796.42,124918.88,Distributor,Small Business,June,6,Q2,2026,18.68,,743017,552074262.289
KSA00808,2026-05-22,Mysuru,South Karnataka,Monitor,12,28064,0,336768,0.0,336768.0,231938.47,104829.53,Distributor,Enterprise,May,5,Q2,2026,31.13,,336768,0.0
KSA00809,2026-03-01,Davangere,Central Karnataka,Smartphone,20,17124,10,342480,34248.0,308232.0,217837.17,90394.83,Retail Store,Enterprise,March,3,Q1,2026,29.33,,342480,117292550.4
KSA00810,2025-01-28,Kodagu,Malnad Karnataka,Headphones,16,5348,15,85568,12835.2,72732.8,61442.25,11290.55,Corporate,Medium Business,January,1,Q1,2025,15.52,,85568,10982823.936
KSA00811,2025-09-02,Kolar,South Karnataka,Smartphone,6,36425,5,218550,10927.5,207622.5,150049.42,57573.08,Retail Store,Individual,September,9,Q3,2025,27.73,,218550,23882051.25
KSA00812,2025-06-07,Ballari,Kalyana Karnataka,Desktop PC,2,41594,10,83188,8318.8,74869.2,48503.25,26365.95,Online,Individual,June,6,Q2,2025,35.22,,83188,6920243.344
KSA00813,2025-02-11,Davangere,Central Karnataka,Keyboard,15,2421,5,36315,1815.75,34499.25,29084.63,5414.62,Retail Store,Medium Business,February,2,Q1,2025,15.69,,36315,659389.6125
KSA00814,2025-03-24,Shivamogga,Malnad Karnataka,Laptop,9,54857,15,493713,74056.95,419656.05,306146.74,113509.31,Retail Store,Enterprise,March,3,Q1,2025,27.05,,493713,365628789.5535
KSA00815,2025-05-16,Mangaluru,Coastal Karnataka,Headphones,8,3838,0,30704,0.0,30704.0,21302.8,9401.2,Corporate,Individual,May,5,Q2,2025,30.62,,30704,0.0
KSA00816,2025-06-22,Dharwad,North Karnataka,Monitor,11,18961,10,208571,20857.1,187713.9,115872.34,71841.56,Corporate,Individual,June,6,Q2,2025,38.27,,208571,43501862.041
KSA00817,2026-05-18,Davangere,Central Karnataka,Laptop,6,71033,10,426198,42619.8,383578.2,281072.43,102505.77,Distributor,Medium Business,May,5,Q2,2026,26.72,,426198,181644735.204
KSA00818,2025-05-22,Davangere,Central Karnataka,Printer,16,9406,5,150496,7524.8,142971.2,86983.87,55987.33,Corporate,Medium Business,May,5,Q2,2025,39.16,,150496,11324523.008
KSA00819,2025-11-03,Hubballi,North Karnataka,Keyboard,2,2015,10,4030,403.0,3627.0,2363.33,1263.67,Online,Small Business,November,11,Q4,2025,34.84,,4030,16240.9
KSA00820,2026-03-30,Vijayapura,North Karnataka,Headphones,2,7384,5,14768,738.4,14029.6,11145.24,2884.36,Corporate,Enterprise,March,3,Q1,2026,20.56,,14768,109046.912
KSA00821,2025-10-03,Vijayapura,North Karnataka,Smartphone,19,25027,0,475513,0.0,475513.0,351796.55,123716.45,Corporate,Enterprise,October,10,Q4,2025,26.02,,475513,0.0
KSA00822,2026-06-09,Davangere,Central Karnataka,Monitor,17,18037,10,306629,30662.9,275966.1,214225.08,61741.02,Corporate,Enterprise,June,6,Q2,2026,22.37,,306629,94021343.641
KSA00823,2025-03-23,Hubballi,North Karnataka,Printer,2,19707,0,39414,0.0,39414.0,28825.58,10588.42,Online,Individual,March,3,Q1,2025,26.86,,39414,0.0
KSA00824,2025-04-05,Udupi,Coastal Karnataka,Smartphone,12,25432,15,305184,45777.6,259406.4,216650.25,42756.15,Distributor,Enterprise,April,4,Q2,2025,16.48,,305184,139705910.784
KSA00825,2026-04-12,Hubballi,North Karnataka,Monitor,19,29162,15,554078,83111.7,470966.3,284114.35,186851.95,Distributor,Medium Business,April,4,Q2,2026,39.67,,554078,460503645.126
KSA00826,2026-05-02,Kalaburagi,Kalyana Karnataka,Camera,13,40286,5,523718,26185.9,497532.1,367789.29,129742.81,Distributor,Medium Business,May,5,Q2,2026,26.08,,523718,137140271.762
KSA00827,2025-01-26,Mangaluru,Coastal Karnataka,Smartwatch,14,4840,10,67760,6776.0,60984.0,49750.02,11233.98,Distributor,Small Business,January,1,Q1,2025,18.42,,67760,4591417.6
KSA00828,2026-05-22,Tumakuru,South Karnataka,Smartphone,6,28840,5,173040,8652.0,164388.0,129955.22,34432.78,Corporate,Small Business,May,5,Q2,2026,20.95,,173040,14971420.8
KSA00829,2026-01-01,Hubballi,North Karnataka,Printer,2,14540,5,29080,1454.0,27626.0,20962.78,6663.22,Corporate,Individual,January,1,Q1,2026,24.12,,29080,422823.2
KSA00830,2025-11-21,Dharwad,North Karnataka,Desktop PC,11,39009,0,429099,0.0,429099.0,284988.82,144110.18,Online,Small Business,November,11,Q4,2025,33.58,,429099,0.0
KSA00831,2026-03-04,Udupi,Coastal Karnataka,Smartphone,12,26964,10,323568,32356.8,291211.2,210701.3,80509.9,Distributor,Enterprise,March,3,Q1,2026,27.65,,323568,104696250.624
KSA00832,2026-04-24,Udupi,Coastal Karnataka,Smartphone,20,40034,15,800680,120102.0,680578.0,413818.04,266759.96,Distributor,Medium Business,April,4,Q2,2026,39.2,,800680,961632693.6
KSA00833,2026-01-22,Raichur,Kalyana Karnataka,Headphones,11,1385,10,15235,1523.5,13711.5,11628.71,2082.79,Distributor,Small Business,January,1,Q1,2026,15.19,,15235,232105.225
KSA00834,2026-03-13,Kodagu,Malnad Karnataka,Camera,20,65577,15,1311540,196731.0,1114809.0,933436.51,181372.49,Online,Small Business,March,3,Q1,2026,16.27,,1311540,2580205757.4
KSA00835,2025-06-20,Bengaluru,South Karnataka,Keyboard,2,1971,0,3942,0.0,3942.0,3018.25,923.75,Retail Store,Enterprise,June,6,Q2,2025,23.43,,3942,0.0
KSA00836,2026-06-21,Hassan,South Karnataka,Keyboard,9,867,10,7803,780.3,7022.7,5423.81,1598.89,Retail Store,Medium Business,June,6,Q2,2026,22.77,,7803,60886.809
KSA00837,2025-05-04,Vijayapura,North Karnataka,Desktop PC,14,60433,0,846062,0.0,846062.0,664735.31,181326.69,Retail Store,Medium Business,May,5,Q2,2025,21.43,,846062,0.0
KSA00838,2025-08-02,Ballari,Kalyana Karnataka,Monitor,3,13558,10,40674,4067.4,36606.6,29062.71,7543.89,Retail Store,Enterprise,August,8,Q3,2025,20.61,,40674,1654374.276
KSA00839,2025-07-31,Mysuru,South Karnataka,Tablet,15,31659,10,474885,47488.5,427396.5,313831.64,113564.86,Online,Individual,July,7,Q3,2025,26.57,,474885,225515763.225
KSA00840,2025-06-09,Mandya,South Karnataka,Tablet,20,22748,20,454960,90992.0,363968.0,303348.14,60619.86,Online,Individual,June,6,Q2,2025,16.66,,454960,413977203.2
KSA00841,2026-05-01,Bidar,Kalyana Karnataka,Smartphone,15,41016,15,615240,92286.0,522954.0,387772.62,135181.38,Distributor,Medium Business,May,5,Q2,2026,25.85,,615240,567780386.4
KSA00842,2025-01-13,Kalaburagi,Kalyana Karnataka,Smartphone,5,24865,0,124325,0.0,124325.0,96955.35,27369.65,Distributor,Enterprise,January,1,Q1,2025,22.01,,124325,0.0
KSA00843,2025-08-03,Chitradurga,Central Karnataka,Camera,2,62342,15,124684,18702.6,105981.4,71771.98,34209.42,Retail Store,Enterprise,August,8,Q3,2025,32.28,,124684,23319149.784
KSA00844,2025-05-24,Mandya,South Karnataka,Desktop PC,5,46191,0,230955,0.0,230955.0,185197.2,45757.8,Distributor,Enterprise,May,5,Q2,2025,19.81,,230955,0.0
KSA00845,2025-08-26,Hubballi,North Karnataka,Camera,17,64026,15,1088442,163266.3,925175.7,602603.8,322571.9,Distributor,Medium Business,August,8,Q3,2025,34.87,,1088442,1777058981.046
KSA00846,2025-06-12,Kodagu,Malnad Karnataka,Smartphone,17,32625,10,554625,55462.5,499162.5,339881.14,159281.36,Retail Store,Small Business,June,6,Q2,2025,31.91,,554625,307608890.625
KSA00847,2025-09-08,Raichur,Kalyana Karnataka,Camera,11,82902,20,911922,182384.4,729537.6,509889.91,219647.69,Distributor,Medium Business,September,9,Q3,2025,30.11,,911922,1663203468.168
KSA00848,2025-07-27,Hassan,South Karnataka,Keyboard,6,1100,10,6600,660.0,5940.0,4296.78,1643.22,Corporate,Individual,July,7,Q3,2025,27.66,,6600,43560.0
KSA00849,2025-03-27,Hassan,South Karnataka,Tablet,18,20569,10,370242,37024.2,333217.8,206778.67,126439.13,Retail Store,Individual,March,3,Q1,2025,37.94,,370242,137079138.564
KSA00850,2025-08-15,Kalaburagi,Kalyana Karnataka,Desktop PC,19,59354,5,1127726,56386.3,1071339.7,655585.57,415754.13,Retail Store,Enterprise,August,8,Q3,2025,38.81,,1127726,635882965.538
